date,close,adjclose
2025-12-22,54.25,54.0758
2025-12-23,55.01,54.8333
2025-12-24,55.36,55.2686
2025-12-26,55.31,55.2187
2025-12-29,54.49,54.4001
2025-12-30,54.10,54.0107
2025-12-31,52.72,52.633
2026-01-02,52.35,52.2636
2026-01-05,53.60,53.5115
2026-01-06,55.01,54.9192
2026-01-07,55.17,55.0789
2026-01-08,54.19,54.1006
2026-01-09,55.76,55.668
2026-01-12,55.89,55.7977
2026-01-13,55.60,55.5082
2026-01-14,53.83,53.7411
2026-01-15,54.38,54.2902
2026-01-16,54.14,54.0506
2026-01-20,50.73,50.6463
2026-01-21,52.73,52.643
2026-01-22,53.90,53.811
2026-01-23,54.38,54.2902
2026-01-26,55.08,54.9891
2026-01-27,56.54,56.4467
2026-01-28,57.06,56.9658
2026-01-29,56.04,55.9475
2026-01-30,54.00,53.9109
2026-02-02,55.10,55.009
2026-02-03,52.52,52.4333
2026-02-04,49.76,49.6779
2026-02-05,47.64,47.5614
2026-02-06,50.59,50.5065
2026-02-09,51.74,51.6546
2026-02-10,51.02,50.9358
2026-02-11,51.40,51.3152
2026-02-12,48.26,48.1803
2026-02-13,48.47,48.39
2026-02-17,48.35,48.2702
2026-02-18,49.39,49.3085
2026-02-19,48.83,48.7494
2026-02-20,50.06,49.9774
2026-02-23,48.24,48.1604
2026-02-24,49.78,49.6978
2026-02-25,51.87,51.7844
2026-02-26,50.05,49.9674
2026-02-27,49.52,49.4383
2026-03-02,49.70,49.618
2026-03-03,48.10,48.0206
2026-03-04,50.26,50.177
2026-03-05,49.80,49.7178
2026-03-06,47.54,47.4615
2026-03-09,49.39,49.3085
2026-03-10,49.40,49.3185
2026-03-11,49.35,49.2685
2026-03-12,46.83,46.7527
2026-03-13,45.93,45.8542
2026-03-16,47.46,47.3817
2026-03-17,48.16,48.0805
2026-03-18,46.10,46.0239
2026-03-19,45.69,45.6146
2026-03-20,43.08,43.0089
2026-03-23,44.57,44.4964
2026-03-24,43.62,43.548
2026-03-25,44.39,44.39
2026-03-26,41.23,41.23
2026-03-27,38.78,38.78
2026-03-30,37.89,37.89
2026-03-31,41.68,41.68
2026-04-01,43.23,43.23
2026-04-02,43.33,43.33
2026-04-06,44.10,44.1
2026-04-07,44.15,44.15
2026-04-08,48.00,48
2026-04-09,48.96,48.96
2026-04-10,49.17,49.17
2026-04-13,50.66,50.66
2026-04-14,53.41,53.41
2026-04-15,55.65,55.65
2026-04-16,56.43,56.43
2026-04-17,58.59,58.59
2026-04-20,58.08,58.08
2026-04-21,57.40,57.4
2026-04-22,60.21,60.21
2026-04-23,59.22,59.22
2026-04-24,62.56,62.56
2026-04-27,62.64,62.64
2026-04-28,60.74,60.74
2026-04-29,61.86,61.86
2026-04-30,63.54,63.54
2026-05-01,65.30,65.3
2026-05-04,64.91,64.91
2026-05-05,67.39,67.39
2026-05-06,71.57,71.57
2026-05-07,71.34,71.34
2026-05-08,76.28,76.28
2026-05-11,76.96,76.96
2026-05-12,74.96,74.96
2026-05-13,77.24,77.24
2026-05-14,78.95,78.95
2026-05-15,75.34,75.34
2026-05-18,74.32,74.32
2026-05-19,72.93,72.93
2026-05-20,76.51,76.51
2026-05-21,76.95,76.95
2026-05-22,77.84,77.84
2026-05-26,81.95,81.95
2026-05-27,81.67,81.67
2026-05-28,83.68,83.68
2026-05-29,84.56,84.56
2026-06-01,86.04,86.04
2026-06-02,87.22,87.22
2026-06-03,86.56,86.56
2026-06-04,85.22,85.22
2026-06-05,73.05,73.05
2026-06-08,76.27,76.27
2026-06-09,73.72,73.72
2026-06-10,69.27,69.27
2026-06-11,76.01,76.01
